NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;Si;;;1068.9878;614.3442;427;9266.9592;6441;0;6.9177;95;4;56;424;3;384;0;5551;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;--;;;0.0000;0.0000;335;0.0000;2683;0;8.4656;63;7;3;335;0;224;0;2646;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;Si;;;1126.5376;571.1819;397;8523.1278;5924;0;6.7766;97;4;52;393;4;341;0;5032;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;No;527.346;1.4118;373.5289;223.8580;17263;1979.7097;152667;0;10.8578;992;141;83;17184;79;16077;0;148068;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;No;489.538;1.40904;347.4253;208.7767;16100;1846.0796;142362;0;10.6141;927;146;76;16042;58;14680;0;138306;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;--;;;0.0000;0.0000;299;0.0000;2457;0;7.7494;48;6;3;299;0;188;0;2426;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;Si;;;991.2955;556.7944;387;7491.5473;5207;0;8.3125;93;5;51;384;3;365;0;4391;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;No;456.637;1.43566;318.0669;189.3903;14605;1747.5136;134761;0;10.0369;862;134;71;14567;38;13155;0;131067;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;--;;;0.0000;0.0000;273;0.0000;2318;0;7.5645;50;5;3;272;1;173;0;2287;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;Si;;;922.2358;487.7346;339;7166.3909;4981;0;7.7218;89;4;54;337;2;322;0;4170;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;--;;;0.0000;0.0000;280;0.0000;2554;0;7.4911;46;6;3;279;1;189;0;2523;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;Si;;;985.5406;490.6121;341;6870.0093;4775;0;8.3228;90;4;55;339;2;328;0;3941;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;No;421.001;1.45796;288.7603;167.9939;12955;1778.4670;137148;0;9.1934;786;128;71;12933;22;12284;0;133617;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;No;433.456;1.48693;291.5094;178.0438;13730;1984.1316;153008;0;8.6289;775;131;64;13710;20;12857;0;148999;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;--;;;0.0000;0.0000;311;0.0000;2711;0;7.7325;45;7;3;310;1;207;0;2677;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;Si;;;1027.2642;532.3358;370;7586.5045;5273;0;8.1707;89;3;54;368;2;360;0;4406;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;--;;;0.0000;0.0000;311;0.0000;2757;0;7.6358;47;9;2;310;1;208;0;2724;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;Si;;;961.0819;470.4697;327;7318.8979;5087;0;7.5147;87;2;56;325;2;319;0;4245;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;No;411.362;1.45616;282.4970;171.1580;13199;1961.3866;151254;0;8.4047;739;121;58;13179;20;12384;0;147347;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;No;385.567;1.40556;274.3145;164.5316;12688;1948.1338;150232;0;8.1828;711;112;52;12672;16;11982;0;146429;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;--;;;0.0000;0.0000;301;0.0000;2628;0;7.5857;50;9;1;300;1;197;0;2597;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;Si;;;940.9395;454.6435;316;6861.3768;4769;0;7.6468;85;2;49;314;2;310;0;4054;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;Si;;;900.6546;555.3557;386;8103.0141;5632;0;8.0050;78;2;44;386;0;386;0;4822;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;No;341.444;1.34725;253.4368;149.6709;11542;1914.1590;147612;0;7.4861;687;118;49;11528;14;10770;0;143867;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;--;;;0.0000;0.0000;265;0.0000;2471;0;7.4363;50;8;0;264;1;181;0;2434;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;--;;;0.0000;0.0000;233;0.0000;2368;0;7.0664;53;11;1;232;1;165;0;2335;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;Si;;;798.5037;434.5011;302;7727.5016;5371;0;6.6754;77;2;43;302;0;307;0;4599;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;No;313.112;1.33802;234.0115;138.6485;10692;1871.1976;144299;0;7.0924;660;113;48;10677;15;9974;0;140630;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;No;295.052;1.32656;222.4186;128.6765;9923;1858.2172;143285;13;6.7182;647;115;57;9909;14;9376;2;139578;13;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;--;;;0.0000;0.0000;218;0.0000;2371;0;6.7180;49;13;1;217;1;157;0;2337;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;Si;;;740.9538;434.5011;302;7516.0060;5224;0;6.9196;72;2;41;302;0;310;0;4480;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;--;;;0.0000;0.0000;178;0.0000;1984;0;6.4037;49;11;1;176;2;125;0;1952;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;Si;;;702.1077;494.9284;344;7520.3222;5226;1;8.0062;69;3;40;344;0;361;0;4508;1;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;No;278.793;1.31326;212.2909;120.7663;9313;1800.2265;138801;25;6.4768;626;113;60;9299;14;8753;3;135166;24;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;No;264.116;1.29219;204.3937;113.4656;8750;1779.9842;137226;39;6.2473;623;105;62;8736;14;8343;4;133571;38;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;--;;;0.0000;0.0000;156;0.0000;1942;0;5.8115;55;11;1;154;2;111;0;1910;0;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;Si;;;690.5977;494.9284;344;7986.4757;5550;1;7.2945;59;2;37;344;0;354;0;4852;1;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;Si;;;700.6690;490.6121;341;7852.6724;5457;1;7.3248;58;2;35;341;0;348;0;4750;1;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;No;256.809;1.26462;203.0710;111.3389;8586;1773.2411;136699;46;6.1643;608;106;66;8571;15;8196;5;132995;45;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;--;;;0.0000;0.0000;154;0.0000;1888;0;5.7112;54;8;1;152;2;106;0;1856;0;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;--;;;0.0000;0.0000;143;0.0000;1765;0;5.7770;49;8;1;141;2;100;0;1731;0;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;Si;;;716.4952;486.2959;338;7941.8746;5519;1;7.1503;60;2;34;338;0;344;0;4810;1;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;No;240.339;1.19597;200.9573;109.7828;8466;1764.5010;136017;54;6.0905;605;104;65;8450;16;8059;5;132350;53;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;No;216.702;1.10465;196.1723;103.7659;8002;1718.6868;132477;61;5.8951;577;100;66;7988;14;7596;6;128894;60;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;--;;;0.0000;0.0000;138;0.0000;1702;0;5.7348;43;8;1;136;2;96;0;1674;0;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;Si;;;594.2018;345.2988;240;6793.7558;4719;3;5.8950;59;2;34;240;0;246;0;4170;3;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;--;;;0.0000;0.0000;133;0.0000;1616;0;5.7341;42;5;0;131;2;91;0;1587;0;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;Si;;;610.0280;364.0025;253;7095.8923;4929;3;5.6094;56;1;37;253;0;249;0;4436;3;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;No;198.353;1.02901;192.7619;95.3630;7354;1625.5931;125293;66;5.6800;544;89;68;7342;12;6919;7;121871;65;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;No;190.298;0.990816;192.0616;93.7420;7229;1598.3743;123204;56;5.6698;515;84;60;7219;10;6793;5;119843;55;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;--;;;0.0000;0.0000;122;0.0000;1447;0;5.7706;43;2;0;121;1;82;0;1421;0;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;Si;;;607.1505;306.4527;213;7121.7897;4946;4;4.6836;58;1;37;213;0;208;0;4438;3;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;--;;;0.0000;0.0000;123;0.0000;1420;0;6.0976;42;5;0;123;0;85;0;1394;0;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;Si;;;499.2446;207.1793;144;7000.9351;4863;3;2.8467;61;1;33;144;0;125;0;4389;2;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;No;184.909;0.962825;192.0487;91.5246;7058;1563.1157;120497;44;5.7158;499;91;50;7049;9;6694;4;117140;44;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;--;;;0.0000;0.0000;117;0.0000;1362;0;5.5306;34;4;1;117;0;74;0;1338;0;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;Si;;;509.3158;195.6693;136;6553.4853;4552;3;3.0585;63;2;33;136;0;125;0;4085;2;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;No;182.013;0.959469;189.7015;90.9281;7012;1539.6575;118702;30;5.8031;483;83;54;7005;7;6693;3;115356;30;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;No;183.159;0.965513;189.7015;91.7321;7074;1548.4495;119387;23;5.8208;490;86;48;7068;6;6754;2;116044;23;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;--;;;0.0000;0.0000;121;0.0000;1382;0;5.9690;37;6;1;121;0;81;0;1357;0;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;Si;;;579.8144;210.0568;146;6550.6078;4550;3;3.3911;67;2;28;146;0;139;0;4097;2;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;--;;;0.0000;0.0000;123;0.0000;1407;0;6.0738;41;6;1;123;0;84;0;1383;0;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;Si;;;651.7516;230.1992;160;6603.8414;4587;3;3.4600;61;2;33;160;0;143;0;4131;2;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;No;190.115;0.999857;190.1424;91.1745;7031;1558.7457;120189;15;5.7767;479;84;51;7026;5;6747;2;116816;15;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;No;209.342;1.15559;181.1560;92.4064;7126;1536.2341;118460;8;6.0043;487;80;51;7122;4;6908;1;115060;8;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;--;;;0.0000;0.0000;121;0.0000;1324;0;6.3174;44;5;2;121;0;82;0;1298;0;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;Si;;;628.7317;248.9029;173;6714.6248;4666;1;3.9089;56;3;30;173;0;163;0;4170;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;--;;;0.0000;0.0000;122;0.0000;1292;0;6.7194;39;5;2;122;0;85;0;1265;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;Si;;;614.3442;246.0254;171;6649.8813;4621;1;4.2274;49;3;22;171;0;174;0;4116;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;No;230.575;1.23987;185.9669;97.3989;7511;1575.2663;121474;4;6.1710;501;84;55;7507;4;7273;1;117869;4;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;--;;;0.0000;0.0000;128;0.0000;1184;0;7.5993;38;5;2;127;1;88;0;1158;0;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;Si;;;614.3442;300.6977;209;6611.0351;4595;0;5.2027;47;4;18;209;0;213;0;4094;0;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;No;238.666;1.29375;184.4756;98.3196;7582;1495.7236;115343;1;6.5918;505;83;63;7576;6;7367;1;111775;1;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;No;239.819;1.30717;183.4642;100.5240;7752;1439.4835;111006;1;7.0311;520;71;68;7746;6;7549;1;107379;1;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;--;;;0.0000;0.0000;125;0.0000;1100;0;7.9514;37;3;2;124;1;85;0;1069;0;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;Si;;;611.4668;292.0653;203;6313.2148;4388;0;5.7589;42;3;17;203;0;225;0;3907;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;--;;;0.0000;0.0000;130;0.0000;1040;0;9.5427;46;3;1;129;1;96;0;1006;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;Si;;;591.3243;313.6465;218;6816.7757;4738;0;5.3789;41;2;21;218;0;225;0;4183;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;No;237.76;1.31481;180.8318;98.7734;7617;1379.6385;106391;1;7.1582;528;77;65;7611;6;7343;1;102594;1;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;No;231.308;1.28856;179.5091;97.9694;7555;1350.7469;104163;1;7.2309;528;72;66;7549;6;7258;1;100388;1;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;--;;;0.0000;0.0000;124;0.0000;1003;0;9.1847;42;3;1;123;1;89;0;969;0;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;Si;;;582.6918;369.7575;257;6859.9381;4768;0;6.2010;31;2;21;257;0;261;0;4209;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;--;;;0.0000;0.0000;129;0.0000;966;0;9.5494;37;4;1;128;1;89;0;932;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;Si;;;568.3044;421.5524;293;6806.7045;4731;0;6.9856;34;2;15;293;0;292;0;4180;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;No;225.702;1.25533;179.7944;98.9679;7632;1316.4349;101517;1;7.5059;528;71;63;7626;6;7338;1;97775;1;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;--;;;0.0000;0.0000;117;0.0000;878;0;9.6812;34;4;0;116;1;82;0;847;0;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;Si;;;543.8457;379.8287;264;5890.2237;4094;0;7.0897;31;1;16;264;0;257;0;3625;0;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;No;194.012;1.0797;179.6906;88.7495;6844;1130.6754;87192;1;7.7101;496;70;59;6839;5;6467;1;83889;1;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;No;179.934;1.00695;178.6921;88.5680;6830;1126.8889;86901;0;7.9853;492;74;58;6826;4;6669;0;83516;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;--;;;0.0000;0.0000;120;0.0000;825;0;10.4141;38;4;0;118;2;83;0;797;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;Si;;;552.4782;368.3188;256;6183.7277;4298;0;6.4887;36;1;18;256;0;248;0;3822;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;--;;;0.0000;0.0000;125;0.0000;882;0;10.6682;39;4;0;124;1;91;0;853;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;Si;;;559.6719;313.6465;218;6406.7333;4453;0;5.2751;31;0;18;218;0;209;0;3962;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;No;167.045;0.948934;176.0338;86.1560;6644;1096.6746;84571;0;7.9659;482;75;56;6642;2;6468;0;81196;0;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;No;162.017;0.936871;172.9346;82.9401;6396;1075.1875;82913;1;7.8105;471;73;55;6394;2;6213;1;79559;1;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;--;;;0.0000;0.0000;129;0.0000;915;0;10.1466;44;5;0;128;1;90;0;887;0;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;Si;;;575.4981;319.4014;222;6872.8868;4777;0;4.7890;31;0;19;222;0;202;0;4218;0;0;0
CATALUNYA;GLOBAL;2020-09-07;2020-09-13;--;;;0.0000;0.0000;132;0.0000;929;0;9.6452;37;5;0;131;1;87;0;902;0;0;0
CATALUNYA;GLOBAL;2020-09-07;2020-09-13;Si;;;535.2132;277.6778;193;6369.3259;4427;0;4.7681;34;0;12;193;0;184;0;3859;0;0;0
CATALUNYA;GLOBAL;2020-09-07;2020-09-13;No;160.307;0.929841;172.4029;82.0583;6328;1069.1576;82448;1;7.8274;476;76;55;6323;5;6208;1;79323;1;0;0
CATALUNYA;GLOBAL;2020-09-06;2020-09-12;--;;;0.0000;0.0000;131;0.0000;926;0;9.6667;39;4;0;130;1;87;0;900;0;0;0
CATALUNYA;GLOBAL;2020-09-06;2020-09-12;Si;;;469.0310;212.9343;148;6318.9698;4392;0;3.6525;42;0;18;148;0;140;0;3833;0;0;0
CATALUNYA;GLOBAL;2020-09-06;2020-09-12;No;166.282;0.959229;173.3495;81.5396;6288;1065.6434;82177;1;7.8874;474;78;51;6283;5;6236;1;79074;1;0;0
CATALUNYA;GLOBAL;2020-09-05;2020-09-11;No;170.971;0.98887;172.8957;80.8264;6233;1073.9037;82813;2;7.7820;482;83;56;6228;5;6202;1;79708;2;0;0
CATALUNYA;GLOBAL;2020-09-05;2020-09-11;--;;;0.0000;0.0000;123;0.0000;909;0;9.5130;42;3;0;122;1;84;0;883;0;0;0
CATALUNYA;GLOBAL;2020-09-05;2020-09-11;Si;;;392.7774;146.7520;102;6242.7163;4339;0;2.9669;43;1;18;102;0;112;0;3775;0;0;0
CATALUNYA;GLOBAL;2020-09-04;2020-09-10;--;;;0.0000;0.0000;141;0.0000;1073;0;9.1258;43;4;0;140;1;95;0;1041;0;0;0
CATALUNYA;GLOBAL;2020-09-04;2020-09-10;Si;;;424.4298;164.0169;114;7862.7436;5465;0;2.6569;45;1;18;114;0;127;0;4780;0;0;0
CATALUNYA;GLOBAL;2020-09-04;2020-09-10;No;186.956;1.02454;182.4786;90.9410;7013;1233.5207;95121;3;7.7134;496;81;62;7008;5;7062;1;91565;3;0;0
CATALUNYA;GLOBAL;2020-09-03;2020-09-09;No;185.855;1.01995;182.2193;90.1241;6950;1225.6105;94511;3;7.5035;471;74;54;6945;5;6837;1;91128;3;0;0
CATALUNYA;GLOBAL;2020-09-03;2020-09-09;--;;;0.0000;0.0000;130;0.0000;1147;0;8.1761;41;4;0;130;0;91;0;1113;0;0;0
CATALUNYA;GLOBAL;2020-09-03;2020-09-09;Si;;;441.6948;184.1594;128;8254.0824;5737;0;3.0032;47;1;24;128;0;151;0;5028;0;0;0
CATALUNYA;GLOBAL;2020-09-02;2020-09-08;--;;;0.0000;0.0000;124;0.0000;1167;0;7.0609;37;5;0;124;0;80;0;1133;0;0;0
CATALUNYA;GLOBAL;2020-09-02;2020-09-08;Si;;;499.2446;246.0254;171;8081.4329;5617;0;3.4665;49;1;25;171;0;171;0;4933;0;0;0
CATALUNYA;GLOBAL;2020-09-02;2020-09-08;No;187.287;1.01176;185.1111;89.8777;6931;1254.0482;96704;3;7.2622;467;74;50;6924;7;6779;1;93357;3;0;0
CATALUNYA;GLOBAL;2020-09-01;2020-09-07;No;187.863;1.00473;186.9784;89.9944;6940;1272.2546;98108;3;7.2180;458;79;53;6934;6;6842;0;94788;3;0;0
CATALUNYA;GLOBAL;2020-09-01;2020-09-07;--;;;0.0000;0.0000;119;0.0000;1233;0;6.7332;36;3;0;119;0;81;0;1203;0;0;0
CATALUNYA;GLOBAL;2020-09-01;2020-09-07;Si;;;533.7745;256.0966;178;8078.5554;5615;0;3.5628;49;1;28;178;0;177;0;4968;0;0;0
CATALUNYA;GLOBAL;2020-08-31;2020-09-06;No;189.284;0.998414;189.5848;90.3445;6967;1277.8177;98537;3;7.3335;454;77;53;6962;5;6983;0;95217;3;0;0
CATALUNYA;GLOBAL;2020-08-31;2020-09-06;--;;;0.0000;0.0000;105;0.0000;1110;0;6.6421;34;3;0;105;0;72;0;1084;0;0;0
CATALUNYA;GLOBAL;2020-08-31;2020-09-06;Si;;;520.8258;257.5354;179;8179.2676;5685;0;3.4687;48;1;27;179;0;176;0;5074;0;0;0
CATALUNYA;GLOBAL;2020-08-30;2020-09-05;--;;;0.0000;0.0000;108;0.0000;1104;0;6.6790;30;3;0;108;0;72;0;1078;0;0;0
CATALUNYA;GLOBAL;2020-08-30;2020-09-05;Si;;;523.7033;256.0966;178;8174.9514;5682;0;3.4353;45;1;26;178;0;174;0;5065;0;0;0
CATALUNYA;GLOBAL;2020-08-30;2020-09-05;No;189.298;0.993324;190.5704;91.8099;7080;1286.5837;99211;5;7.3344;443;75;55;7075;5;7033;0;95885;5;0;0
CATALUNYA;GLOBAL;2020-08-29;2020-09-04;No;187.856;0.984348;190.8427;92.0692;7100;1278.6217;98597;5;7.3484;436;74;49;7091;9;7001;1;95281;5;0;0
CATALUNYA;GLOBAL;2020-08-29;2020-09-04;--;;;0.0000;0.0000;110;0.0000;1116;0;6.7890;28;3;0;110;0;74;0;1090;0;0;0
CATALUNYA;GLOBAL;2020-08-29;2020-09-04;Si;;;530.8970;246.0254;171;8169.1964;5678;0;3.2047;40;0;28;171;0;162;0;5055;0;0;0
CATALUNYA;GLOBAL;2020-08-28;2020-09-03;--;;;0.0000;0.0000;110;0.0000;1146;0;6.2668;26;2;0;110;0;70;0;1117;0;0;0
CATALUNYA;GLOBAL;2020-08-28;2020-09-03;Si;;;548.1620;260.4129;181;7769.2252;5400;0;3.5603;41;0;29;181;0;172;0;4831;0;0;0
CATALUNYA;GLOBAL;2020-08-28;2020-09-03;No;190.43;0.995671;191.2576;91.5376;7059;1281.1114;98787;7;7.2364;421;75;46;7049;10;6905;1;95429;5;0;0
CATALUNYA;GLOBAL;2020-08-27;2020-09-02;No;193.944;1.01055;191.9190;92.0952;7102;1281.2670;98799;7;7.3421;455;77;50;7089;13;7006;1;95431;5;0;0
CATALUNYA;GLOBAL;2020-08-27;2020-09-02;--;;;0.0000;0.0000;121;0.0000;1167;0;6.2335;29;3;0;121;0;71;0;1139;0;0;0
CATALUNYA;GLOBAL;2020-08-27;2020-09-02;Si;;;549.6007;257.5354;179;7421.0488;5158;0;3.5107;36;0;24;179;0;159;0;4529;0;0;0
CATALUNYA;GLOBAL;2020-08-26;2020-09-01;No;200.071;1.03057;194.1364;95.2333;7344;1313.8025;101308;7;7.4858;452;68;48;7332;12;7329;1;97914;5;0;0
CATALUNYA;GLOBAL;2020-08-26;2020-09-01;--;;;0.0000;0.0000;115;0.0000;1190;0;6.1207;33;2;0;115;0;71;0;1160;0;0;0
CATALUNYA;GLOBAL;2020-08-26;2020-09-01;Si;;;469.0310;253.2191;176;7796.5613;5419;0;3.7301;38;0;26;176;0;178;0;4772;0;0;0
CATALUNYA;GLOBAL;2020-08-25;2020-08-31;--;;;0.0000;0.0000;128;0.0000;1179;0;7.0496;31;2;0;127;1;81;0;1149;0;0;0
CATALUNYA;GLOBAL;2020-08-25;2020-08-31;Si;;;466.1535;277.6778;193;7892.9573;5486;0;3.9959;40;0;24;193;0;193;0;4830;0;0;0
CATALUNYA;GLOBAL;2020-08-25;2020-08-31;No;203.773;1.04461;195.0701;96.9839;7479;1311.5851;101138;6;7.5021;455;60;42;7464;15;7334;1;97768;4;0;0
CATALUNYA;GLOBAL;2020-08-24;2020-08-30;No;205.459;1.05832;194.1364;99.2402;7653;1331.4642;102671;6;7.4043;454;62;42;7640;13;7349;1;99263;4;0;0
CATALUNYA;GLOBAL;2020-08-24;2020-08-30;--;;;0.0000;0.0000;148;0.0000;1319;0;7.2925;33;4;0;147;1;94;0;1289;0;0;0
CATALUNYA;GLOBAL;2020-08-24;2020-08-30;Si;;;438.8173;263.2904;183;8026.7606;5579;0;3.7209;40;0;32;183;0;184;0;4945;0;0;0
CATALUNYA;GLOBAL;2020-08-23;2020-08-29;--;;;0.0000;0.0000;148;0.0000;1316;0;7.1484;35;4;0;147;1;92;0;1287;0;0;0
CATALUNYA;GLOBAL;2020-08-23;2020-08-29;Si;;;441.6948;267.6066;186;8046.9031;5593;0;4.0903;38;1;31;186;0;203;0;4963;0;0;0
CATALUNYA;GLOBAL;2020-08-23;2020-08-29;No;207.287;1.07218;193.3324;98.7605;7616;1334.9655;102942;5;7.3712;452;60;44;7602;14;7337;1;99546;3;0;0
CATALUNYA;GLOBAL;2020-08-22;2020-08-28;No;212.704;1.10464;192.5544;98.7734;7617;1351.3953;104210;4;7.2585;449;59;45;7606;11;7319;0;100832;2;0;0
CATALUNYA;GLOBAL;2020-08-22;2020-08-28;--;;;0.0000;0.0000;150;0.0000;1303;0;7.2998;37;4;0;149;1;93;0;1274;0;0;0
CATALUNYA;GLOBAL;2020-08-22;2020-08-28;Si;;;446.0110;284.8715;198;8252.6436;5736;0;4.0197;42;1;32;198;0;204;0;5075;0;0;0
CATALUNYA;GLOBAL;2020-08-21;2020-08-27;Si;;;420.1136;287.7490;200;8235.3787;5724;0;3.8157;45;1;32;200;0;193;0;5058;0;0;0
CATALUNYA;GLOBAL;2020-08-21;2020-08-27;No;216.848;1.13288;191.4133;99.7200;7690;1332.2553;102737;1;7.4842;457;67;39;7679;11;7445;0;99475;1;0;0
CATALUNYA;GLOBAL;2020-08-21;2020-08-27;--;;;0.0000;0.0000;154;0.0000;1222;0;7.9431;39;6;0;153;1;95;0;1196;0;0;0
CATALUNYA;GLOBAL;2020-08-20;2020-08-26;--;;;0.0000;0.0000;155;0.0000;1222;0;8.3612;35;6;1;154;1;100;0;1196;0;0;0
CATALUNYA;GLOBAL;2020-08-20;2020-08-26;Si;;;414.3586;292.0653;203;7774.9802;5404;0;4.0059;43;1;34;203;0;191;0;4768;0;0;0
CATALUNYA;GLOBAL;2020-08-20;2020-08-26;No;217.994;1.14969;189.6108;99.8238;7698;1279.3997;98661;1;7.8087;434;66;36;7686;12;7449;0;95392;1;0;0
CATALUNYA;GLOBAL;2020-08-19;2020-08-25;No;214.97;1.15822;185.6038;98.9031;7627;1213.7971;93602;1;8.0305;463;74;40;7615;12;7253;0;90317;1;0;0
CATALUNYA;GLOBAL;2020-08-19;2020-08-25;--;;;0.0000;0.0000;157;0.0000;1190;0;8.7254;30;6;1;156;1;102;0;1169;0;0;0
CATALUNYA;GLOBAL;2020-08-19;2020-08-25;Si;;;375.5125;215.8118;150;7239.7669;5032;0;3.2765;40;2;32;150;0;144;0;4395;0;0;0
